Entry Date,Exit Date,Direction,Entry,Exit,SL,P&L (pts),P&L (Rs),Lot,Exit Reason,Option,Strike,Entry Prem,Exit Prem,Delta,Opt P&L (pts),Opt P&L (Rs)
2012-03-16,2012-03-20,short,5317.9,5254.27,5254.27,63.63,3181.72,50,stop_loss,put,5443.09,143.94,191.32,-0.75,47.38,2369.01
2012-03-21,2012-03-22,long,5364.95,5252.29,5252.29,-112.66,-5633.2,50,stop_loss,call,5269.02,125.6,50.89,0.75,-74.71,-3735.37
2012-03-26,2012-03-29,short,5184.25,5185.11,5185.11,-0.86,-42.94,50,stop_loss,put,5325.14,162.87,150.54,-0.75,-12.33,-616.72
2012-03-30,2012-04-04,long,5295.55,5362.61,5362.61,67.06,3353.2,50,stop_loss,call,5194.46,131.93,176.22,0.75,44.29,2214.72
2012-04-09,2012-04-11,short,5234.4,5227.49,5227.49,6.91,345.71,50,stop_loss,put,5353.44,136.65,135.96,-0.75,-0.69,-34.7
2012-04-12,2012-04-16,long,5276.85,5290.83,5290.83,13.98,698.98,50,stop_loss,call,5178.89,128.02,130.31,0.75,2.29,114.75
2012-04-17,2012-04-19,long,5289.7,5325.97,5325.97,36.27,1813.69,50,stop_loss,call,5198.33,119.86,141.29,0.75,21.43,1071.37
2012-04-20,2012-04-24,short,5290.85,5202.71,5202.71,88.14,4406.94,50,stop_loss,put,5399.37,123.96,195.53,-0.75,71.57,3578.33
2012-04-30,2012-05-03,long,5248.15,5263.76,5263.76,15.61,780.57,50,stop_loss,call,5169.03,104.62,109.69,0.75,5.08,253.75
2012-05-04,2012-05-08,short,5086.85,5002.96,5002.96,83.89,4194.3,50,stop_loss,put,5196.39,125.44,192.84,-0.75,67.4,3370.16
2012-05-09,2012-05-11,short,4974.8,4965.15,4965.15,9.65,482.46,50,stop_loss,put,5091.47,134.11,135.71,-0.75,1.6,80.07
2012-05-16,2012-05-18,short,4858.25,4864.75,4864.75,-6.5,-325.04,50,stop_loss,put,4975.44,134.88,123.56,-0.75,-11.32,-565.91
2012-05-23,2012-05-25,short,4835.65,4844.64,4844.64,-8.99,-449.52,50,stop_loss,put,4968.97,154.21,139.91,-0.75,-14.3,-715.01
2012-05-28,2012-05-30,long,4985.65,5005.09,5005.09,19.44,971.98,50,stop_loss,call,4884.82,131.24,137.85,0.75,6.62,330.93
2012-05-31,2012-06-04,short,4924.25,4846.25,4846.25,78.0,3900.24,50,stop_loss,put,5050.66,145.84,205.99,-0.75,60.14,3007.21
2012-06-05,2012-06-08,long,4863.3,5044.47,5044.47,181.17,9058.56,50,stop_loss,call,4754.07,141.57,294.22,0.75,152.66,7632.79
2012-06-14,2012-06-18,short,5054.75,5160.9,5160.9,-106.15,-5307.49,50,stop_loss,put,5186.86,152.51,73.53,-0.75,-78.98,-3949.04
2012-06-20,2012-06-22,long,5120.55,5154.89,5154.89,34.34,1716.94,50,stop_loss,call,5028.86,120.05,139.84,0.75,19.8,989.96
2012-06-27,2012-07-02,long,5141.9,5270.39,5270.39,128.49,6424.57,50,stop_loss,call,5052.81,116.85,221.82,0.75,104.97,5248.59
2012-07-05,2012-07-11,long,5327.3,5332.5,5332.5,5.2,260.22,50,stop_loss,call,5244.49,109.29,97.52,0.75,-11.78,-588.77
2012-07-12,2012-07-16,short,5235.25,5232.5,5232.5,2.75,137.47,50,stop_loss,put,5335.47,114.06,111.25,-0.75,-2.81,-140.36
2012-07-19,2012-07-23,long,5242.7,5132.6,5132.6,-110.1,-5504.84,50,stop_loss,call,5170.37,96.22,24.87,0.75,-71.34,-3567.22
2012-07-26,2012-07-27,short,5043.0,5148.9,5148.9,-105.9,-5295.15,50,stop_loss,put,5127.92,95.88,31.23,-0.75,-64.65,-3232.45
2012-07-30,2012-08-01,long,5199.8,5218.85,5218.85,19.05,952.32,50,stop_loss,call,5127.05,96.69,105.11,0.75,8.43,421.25
2012-08-06,2012-08-08,long,5282.55,5334.05,5334.05,51.5,2575.0,50,stop_loss,call,5210.42,96.02,132.67,0.75,36.66,1832.79
2012-08-09,2012-08-13,short,5322.95,5309.98,5309.98,12.97,648.39,50,stop_loss,put,5412.37,100.95,107.21,-0.75,6.26,312.99
2012-08-14,2012-08-17,long,5380.35,5374.48,5374.48,-5.87,-293.61,50,stop_loss,call,5309.67,94.36,82.96,0.75,-11.4,-570.1
2012-08-21,2012-08-23,long,5421.0,5417.05,5417.05,-3.95,-197.5,50,stop_loss,call,5346.6,99.01,88.79,0.75,-10.22,-510.82
2012-08-24,2012-08-30,short,5386.7,5298.55,5298.55,88.15,4407.59,50,stop_loss,put,5476.29,101.08,175.12,-0.75,74.05,3702.31
2012-09-05,2012-09-07,short,5225.7,5233.3,5233.3,-7.6,-380.13,50,stop_loss,put,5316.98,103.31,92.95,-0.75,-10.36,-518.2
2012-09-10,2012-09-18,long,5363.45,5635.24,5635.24,271.79,13589.67,50,stop_loss,call,5294.76,91.87,341.35,0.75,249.48,12473.84
2012-09-20,2012-09-21,short,5554.25,5670.89,5670.89,-116.64,-5831.96,50,stop_loss,put,5660.08,120.41,46.13,-0.75,-74.28,-3714.06
2012-09-28,2012-10-05,long,5703.3,5789.83,5789.83,86.53,4326.42,50,stop_loss,call,5625.73,103.29,167.58,0.75,64.3,3214.84
2012-10-10,2012-10-12,short,5652.15,5653.86,5653.86,-1.71,-85.56,50,stop_loss,put,5749.88,110.54,104.48,-0.75,-6.06,-303.02
2012-10-16,2012-10-18,short,5648.0,5650.8,5650.8,-2.8,-140.08,50,stop_loss,put,5738.67,102.04,95.59,-0.75,-6.45,-322.71
2012-10-22,2012-10-25,long,5717.15,5703.64,5703.64,-13.51,-675.62,50,stop_loss,call,5655.36,83.83,67.28,0.75,-16.55,-827.5
2012-10-29,2012-10-31,short,5665.6,5606.67,5606.67,58.93,2946.52,50,stop_loss,put,5754.06,99.35,146.19,-0.75,46.84,2341.78
2012-11-01,2012-11-05,long,5645.05,5694.17,5694.17,49.12,2455.81,50,stop_loss,call,5578.77,89.28,124.28,0.75,35.0,1750.06
2012-11-06,2012-11-08,long,5724.4,5759.97,5759.97,35.57,1778.4,50,stop_loss,call,5651.4,97.68,119.97,0.75,22.3,1114.85
2012-11-09,2012-11-16,short,5686.25,5620.36,5620.36,65.89,3294.48,50,stop_loss,put,5770.87,94.69,148.23,-0.75,53.54,2676.95
2012-11-21,2012-11-23,long,5614.8,5626.42,5626.42,11.62,581.01,50,stop_loss,call,5541.94,97.35,99.52,0.75,2.17,108.39
2012-11-27,2012-12-03,long,5727.45,5867.59,5867.59,140.14,7007.2,50,stop_loss,call,5660.82,89.82,210.67,0.75,120.85,6042.36
2012-12-05,2012-12-07,long,5900.5,5924.72,5924.72,24.22,1211.11,50,stop_loss,call,5817.84,109.85,121.58,0.75,11.73,586.62
2012-12-13,2012-12-17,short,5851.5,5856.67,5856.67,-5.17,-258.37,50,stop_loss,put,5940.52,99.79,91.65,-0.75,-8.13,-406.62
2012-12-18,2012-12-20,long,5896.8,5921.58,5921.58,24.78,1239.09,50,stop_loss,call,5825.66,95.6,108.74,0.75,13.14,656.85
2012-12-21,2012-12-26,short,5847.7,5862.23,5862.23,-14.53,-726.71,50,stop_loss,put,5936.2,99.17,83.91,-0.75,-15.26,-763.19
2013-01-02,2013-01-04,long,5993.25,5998.95,5998.95,5.7,284.95,50,stop_loss,call,5924.87,92.33,89.93,0.75,-2.4,-119.82
2013-01-14,2013-01-16,long,6024.05,6050.29,6050.29,26.24,1312.23,50,stop_loss,call,5955.37,92.74,107.28,0.75,14.54,726.93
2013-01-18,2013-01-22,long,6064.4,6076.07,6076.07,11.67,583.36,50,stop_loss,call,5994.23,94.63,96.89,0.75,2.26,112.94
2013-01-24,2013-01-28,short,6019.35,6032.49,6032.49,-13.14,-657.17,50,stop_loss,put,6109.45,100.88,86.6,-0.75,-14.27,-713.73
2013-01-29,2013-02-01,short,6049.9,6043.23,6043.23,6.67,333.73,50,stop_loss,put,6140.52,101.46,100.78,-0.75,-0.68,-33.8
2013-02-05,2013-02-07,short,5956.9,5971.01,5971.01,-14.11,-705.47,50,stop_loss,put,6046.94,100.88,85.86,-0.75,-15.02,-750.89
2013-02-08,2013-02-12,short,5903.5,5896.74,5896.74,6.76,338.13,50,stop_loss,put,5995.91,103.8,104.96,-0.75,1.15,57.71
2013-02-13,2013-02-15,long,5932.95,5922.38,5922.38,-10.57,-528.53,50,stop_loss,call,5857.66,100.78,85.3,0.75,-15.47,-773.72
2013-02-19,2013-02-21,long,5939.7,5953.09,5953.09,13.39,669.34,50,stop_loss,call,5860.77,105.28,108.32,0.75,3.05,152.26
2013-02-26,2013-02-28,short,5761.35,5766.95,5766.95,-5.6,-279.96,50,stop_loss,put,5863.97,116.29,106.89,-0.75,-9.4,-469.95
2013-03-05,2013-03-07,long,5784.25,5811.21,5811.21,26.96,1348.2,50,stop_loss,call,5719.92,87.06,102.66,0.75,15.6,780.18
2013-03-08,2013-03-12,long,5945.7,5953.29,5953.29,7.59,379.32,50,stop_loss,call,5879.84,89.16,88.47,0.75,-0.69,-34.27
2013-03-13,2013-03-15,short,5851.2,5809.13,5809.13,42.07,2103.75,50,stop_loss,put,5948.75,110.07,140.87,-0.75,30.8,1539.97
2013-03-18,2013-03-20,short,5835.25,5741.47,5741.47,93.78,4688.86,50,stop_loss,put,5930.53,107.36,186.15,-0.75,78.8,3939.88
2013-03-21,2013-03-25,short,5658.75,5648.7,5648.7,10.05,502.74,50,stop_loss,put,5754.81,108.52,112.04,-0.75,3.51,175.69
2013-03-28,2013-04-02,long,5682.55,5703.79,5703.79,21.24,1061.88,50,stop_loss,call,5610.03,97.02,107.14,0.75,10.11,505.66
2013-04-03,2013-04-08,short,5672.9,5551.3,5551.3,121.6,6079.78,50,stop_loss,put,5760.09,97.81,205.29,-0.75,107.48,5374.14
2013-04-09,2013-04-11,short,5495.1,5493.63,5493.63,1.47,73.42,50,stop_loss,put,5590.06,107.4,104.0,-0.75,-3.4,-170.2
2013-04-12,2013-04-16,short,5528.55,5516.8,5516.8,11.75,587.46,50,stop_loss,put,5622.08,105.63,110.67,-0.75,5.04,251.83
2013-04-18,2013-04-23,long,5783.1,5827.32,5827.32,44.22,2210.77,50,stop_loss,call,5708.58,99.63,129.35,0.75,29.72,1485.98
2013-04-25,2013-04-30,long,5916.3,5900.89,5900.89,-15.41,-770.29,50,stop_loss,call,5846.2,94.35,71.64,0.75,-22.71,-1135.51
2013-05-02,2013-05-06,long,5999.35,5982.3,5982.3,-17.05,-852.56,50,stop_loss,call,5917.12,109.44,88.6,0.75,-20.84,-1042.09
2013-05-07,2013-05-09,long,6043.55,6065.3,6065.3,21.75,1087.47,50,stop_loss,call,5959.53,111.71,121.22,0.75,9.51,475.59
2013-05-10,2013-05-14,long,6094.75,6086.64,6086.64,-8.11,-405.73,50,stop_loss,call,6008.06,115.07,100.55,0.75,-14.52,-726.19
2013-05-15,2013-05-17,long,6146.75,6168.74,6168.74,21.99,1099.4,50,stop_loss,call,6052.4,124.62,133.49,0.75,8.87,443.4
2013-05-21,2013-05-24,short,6114.1,5973.57,5973.57,140.53,7026.64,50,stop_loss,put,6226.14,127.18,249.07,-0.75,121.89,6094.57
2013-05-27,2013-05-29,long,6083.15,6109.27,6109.27,26.12,1305.85,50,stop_loss,call,5995.71,115.99,128.87,0.75,12.88,643.92
2013-05-31,2013-06-04,short,5985.95,5934.1,5934.1,51.85,2592.55,50,stop_loss,put,6090.39,118.2,157.13,-0.75,38.93,1946.73
2013-06-11,2013-06-14,short,5788.8,5700.15,5700.15,88.65,4432.52,50,stop_loss,put,5904.09,131.49,202.27,-0.75,70.78,3538.99
2013-06-17,2013-06-19,long,5850.05,5845.81,5845.81,-4.24,-212.01,50,stop_loss,call,5759.99,118.93,107.2,0.75,-11.73,-586.48
2013-06-20,2013-06-24,short,5655.9,5633.7,5633.7,22.2,1109.96,50,stop_loss,put,5766.86,126.45,139.01,-0.75,12.56,627.97
2013-06-27,2013-07-01,long,5682.35,5835.39,5835.39,153.04,7652.06,50,stop_loss,call,5591.51,119.69,249.63,0.75,129.94,6496.95
2013-07-03,2013-07-05,short,5770.9,5892.09,5892.09,-121.19,-6059.44,50,stop_loss,put,5882.52,127.1,45.08,-0.75,-82.03,-4101.3
2013-07-08,2013-07-11,short,5811.55,5820.26,5820.26,-8.71,-435.44,50,stop_loss,put,5926.43,130.97,115.1,-0.75,-15.87,-793.37
2013-07-12,2013-07-16,long,6009.0,6020.09,6020.09,11.09,554.28,50,stop_loss,call,5913.79,125.52,125.45,0.75,-0.06,-3.13
2013-07-17,2013-07-19,long,5973.3,6032.95,6032.95,59.65,2982.35,50,stop_loss,call,5875.12,129.15,170.13,0.75,40.98,2048.76
2013-07-23,2013-07-25,long,6077.8,5950.17,5950.17,-127.63,-6381.69,50,stop_loss,call,5992.11,113.82,30.41,0.75,-83.41,-4170.43
2013-07-26,2013-07-30,short,5886.2,5843.28,5843.28,42.92,2146.15,50,stop_loss,put,5987.69,114.77,145.99,-0.75,31.22,1561.06
2013-07-31,2013-08-02,short,5742.0,5693.88,5693.88,48.12,2405.97,50,stop_loss,put,5852.26,125.51,160.52,-0.75,35.01,1750.57
2013-08-06,2013-08-08,short,5542.25,5503.31,5503.31,38.94,1946.97,50,stop_loss,put,5670.5,147.35,172.85,-0.75,25.5,1274.92
2013-08-12,2013-08-16,long,5612.4,5737.29,5737.29,124.89,6244.31,50,stop_loss,call,5510.67,133.1,231.86,0.75,98.75,4937.7
2013-08-19,2013-08-21,short,5414.75,5322.27,5322.27,92.48,4624.04,50,stop_loss,put,5555.61,162.59,234.68,-0.75,72.09,3604.29
2013-08-23,2013-08-27,long,5471.75,5512.11,5512.11,40.36,2018.2,50,stop_loss,call,5351.26,156.27,178.62,0.75,22.35,1117.51
2013-08-29,2013-09-03,long,5409.05,5548.21,5548.21,139.16,6957.77,50,stop_loss,call,5272.91,175.74,282.0,0.75,106.26,5312.78
2013-09-05,2013-09-11,long,5592.95,5887.14,5887.14,294.19,14709.27,50,stop_loss,call,5456.4,176.45,434.6,0.75,258.15,12907.48
2013-09-18,2013-09-20,long,5899.45,6124.07,6124.07,224.62,11231.12,50,stop_loss,call,5759.67,180.8,371.16,0.75,190.36,9517.86
2013-09-23,2013-09-25,short,5889.75,5872.11,5872.11,17.64,881.83,50,stop_loss,put,6051.48,187.04,192.45,-0.75,5.42,270.83
2013-09-27,2013-10-01,short,5833.2,5735.66,5735.66,97.54,4877.23,50,stop_loss,put,5975.96,164.4,241.07,-0.75,76.67,3833.51
2013-10-03,2013-10-07,long,5909.7,5932.6,5932.6,22.9,1144.93,50,stop_loss,call,5782.54,165.08,172.21,0.75,7.13,356.42
2013-10-08,2013-10-10,long,5928.4,5997.45,5997.45,69.05,3452.68,50,stop_loss,call,5793.76,174.42,220.09,0.75,45.67,2283.43
2013-10-11,2013-10-15,long,6096.2,6105.73,6105.73,9.53,476.38,50,stop_loss,call,5973.39,159.87,156.46,0.75,-3.41,-170.54
2013-10-17,2013-10-18,short,6045.85,6172.81,6172.81,-126.96,-6348.14,50,stop_loss,put,6175.68,148.65,64.88,-0.75,-83.77,-4188.69
2013-10-21,2013-10-23,long,6204.95,6201.44,6201.44,-3.51,-175.52,50,stop_loss,call,6098.48,139.72,127.23,0.75,-12.49,-624.55
2013-10-28,2013-10-30,short,6101.1,6097.44,6097.44,3.66,183.12,50,stop_loss,put,6233.52,151.69,147.76,-0.75,-3.93,-196.39
2013-10-31,2013-11-05,long,6299.15,6313.6,6313.6,14.45,722.62,50,stop_loss,call,6201.01,129.51,131.86,0.75,2.35,117.51
2013-11-06,2013-11-11,short,6215.15,6139.31,6139.31,75.84,3791.84,50,stop_loss,put,6343.61,146.8,203.89,-0.75,57.09,2854.35
2013-11-12,2013-11-14,short,6018.05,5990.37,5990.37,27.68,1384.11,50,stop_loss,put,6146.09,146.53,162.6,-0.75,16.07,803.65
2013-11-18,2013-11-20,long,6189.0,6193.76,6193.76,4.76,238.14,50,stop_loss,call,6090.22,130.16,124.72,0.75,-5.43,-271.74
2013-11-21,2013-11-25,short,5999.05,5990.72,5990.72,8.33,416.58,50,stop_loss,put,6128.36,148.07,148.07,-0.75,0.0,0.02
2013-11-28,2013-12-03,long,6091.85,6210.01,6210.01,118.16,5908.2,50,stop_loss,call,5984.48,140.69,231.68,0.75,90.99,4549.26
2013-12-04,2013-12-05,short,6160.95,6290.33,6290.33,-129.38,-6469.0,50,stop_loss,put,6309.57,171.05,83.05,-0.75,-88.0,-4399.95
2013-12-09,2013-12-13,long,6363.9,6230.26,6230.26,-133.64,-6682.09,50,stop_loss,call,6260.42,136.2,31.07,0.75,-105.13,-5256.63
2013-12-16,2013-12-18,short,6154.7,6151.4,6151.4,3.3,165.06,50,stop_loss,put,6270.4,131.53,128.43,-0.75,-3.11,-155.25
2013-12-20,2013-12-24,long,6274.25,6298.55,6298.55,24.3,1214.87,50,stop_loss,call,6189.7,112.66,124.18,0.75,11.52,576.04
2013-12-27,2013-12-31,long,6313.8,6325.02,6325.02,11.22,560.89,50,stop_loss,call,6236.39,103.9,105.17,0.75,1.27,63.66
2014-01-02,2014-01-06,short,6221.15,6189.76,6189.76,31.39,1569.31,50,stop_loss,put,6327.0,119.6,140.53,-0.75,20.92,1046.19
2014-01-07,2014-01-09,short,6162.25,6178.83,6178.83,-16.58,-829.06,50,stop_loss,put,6265.71,116.8,99.05,-0.75,-17.74,-887.06
2014-01-13,2014-01-16,long,6272.75,6306.22,6306.22,33.47,1673.73,50,stop_loss,call,6188.61,112.15,127.94,0.75,15.79,789.36
2014-01-17,2014-01-21,short,6261.65,6262.08,6262.08,-0.43,-21.51,50,stop_loss,put,6361.19,111.95,106.97,-0.75,-4.98,-248.91
2014-01-22,2014-01-24,long,6338.95,6336.53,6336.53,-2.42,-120.84,50,stop_loss,call,6254.49,112.64,102.58,0.75,-10.06,-502.91
2014-01-27,2014-01-29,short,6135.85,6104.21,6104.21,31.64,1582.1,50,stop_loss,put,6253.07,133.39,153.64,-0.75,20.25,1012.74
2014-01-30,2014-02-04,short,6073.7,6012.43,6012.43,61.27,3063.33,50,stop_loss,put,6181.23,121.8,167.98,-0.75,46.18,2308.79
2014-02-05,2014-02-10,long,6022.4,6061.71,6061.71,39.31,1965.52,50,stop_loss,call,5925.7,127.38,146.87,0.75,19.49,974.59
2014-02-12,2014-02-14,long,6084.0,6076.12,6076.12,-7.88,-394.16,50,stop_loss,call,5994.39,118.68,104.12,0.75,-14.56,-728.14
2014-02-18,2014-02-20,long,6127.1,6141.87,6141.87,14.77,738.45,50,stop_loss,call,6047.87,105.9,109.99,0.75,4.09,204.51
2014-02-21,2014-03-03,long,6155.45,6263.85,6263.85,108.4,5420.09,50,stop_loss,call,6083.4,97.08,182.5,0.75,85.42,4271.06
2014-03-04,2014-03-10,long,6297.95,6518.19,6518.19,220.24,11011.81,50,stop_loss,call,6222.25,101.76,299.0,0.75,197.24,9862.17
2014-03-20,2014-03-26,short,6483.1,6619.25,6619.25,-136.15,-6807.26,50,stop_loss,put,6595.71,127.4,28.41,-0.75,-98.99,-4949.56
2014-03-27,2014-03-31,long,6641.75,6682.49,6682.49,40.74,2037.11,50,stop_loss,call,6538.39,136.41,160.18,0.75,23.77,1188.71
2014-04-02,2014-04-04,long,6752.55,6756.42,6756.42,3.87,193.5,50,stop_loss,call,6630.57,159.63,151.6,0.75,-8.03,-401.63
2014-04-09,2014-04-11,long,6796.2,6798.59,6798.59,2.39,119.62,50,stop_loss,call,6639.74,202.59,190.79,0.75,-11.8,-589.91
2014-04-15,2014-04-17,short,6733.1,6685.15,6685.15,47.95,2397.74,50,stop_loss,put,6951.37,253.65,280.72,-0.75,27.07,1353.54
2014-04-21,2014-04-25,long,6817.65,6841.02,6841.02,23.37,1168.27,50,stop_loss,call,6617.23,257.64,250.63,0.75,-7.01,-350.36
2014-04-28,2014-04-30,short,6761.25,6728.78,6728.78,32.47,1623.71,50,stop_loss,put,6977.03,250.66,264.97,-0.75,14.31,715.59
2014-05-07,2014-05-09,short,6652.55,6658.47,6658.47,-5.92,-295.78,50,stop_loss,put,6880.06,264.73,247.3,-0.75,-17.43,-871.64
2014-05-12,2014-05-14,long,7014.25,7150.83,7150.83,136.58,6829.15,50,stop_loss,call,6792.1,285.13,381.13,0.75,96.01,4800.33
2014-05-16,2014-05-20,long,7203.0,7269.23,7269.23,66.23,3311.34,50,stop_loss,call,7053.51,194.36,235.79,0.75,41.43,2071.73
2014-05-23,2014-05-27,long,7367.1,7481.49,7481.49,114.39,5719.4,50,stop_loss,call,7256.82,145.89,234.98,0.75,89.09,4454.6
2014-05-29,2014-06-02,short,7235.65,7139.81,7139.81,95.84,4792.22,50,stop_loss,put,7359.76,140.31,217.95,-0.75,77.65,3882.32
2014-06-03,2014-06-05,long,7415.85,7411.0,7411.0,-4.85,-242.51,50,stop_loss,call,7317.37,131.36,118.06,0.75,-13.31,-665.3
2014-06-06,2014-06-10,long,7583.4,7650.68,7650.68,67.28,3363.96,50,stop_loss,call,7481.48,135.83,182.66,0.75,46.82,2341.08
2014-06-13,2014-06-17,short,7542.1,7510.01,7510.01,32.09,1604.38,50,stop_loss,put,7679.41,155.81,175.42,-0.75,19.61,980.35
2014-06-23,2014-06-27,short,7493.35,7503.74,7503.74,-10.39,-519.68,50,stop_loss,put,7638.65,165.48,141.82,-0.75,-23.66,-1183.19
2014-06-30,2014-07-03,long,7611.35,7709.2,7709.2,97.85,4892.63,50,stop_loss,call,7496.27,152.15,221.73,0.75,69.58,3479.03
2014-07-07,2014-07-08,long,7787.15,7623.62,7623.62,-163.53,-8176.51,50,stop_loss,call,7658.81,168.79,62.8,0.75,-105.99,-5299.51
2014-07-09,2014-07-11,short,7585.0,7501.49,7501.49,83.51,4175.65,50,stop_loss,put,7726.31,160.57,225.12,-0.75,64.56,3227.78
2014-07-15,2014-07-17,long,7526.65,7617.18,7617.18,90.53,4526.49,50,stop_loss,call,7433.63,124.77,193.85,0.75,69.07,3453.68
2014-07-18,2014-07-24,long,7663.9,7785.77,7785.77,121.87,6093.63,50,stop_loss,call,7566.92,129.84,223.23,0.75,93.39,4669.5
2014-08-01,2014-08-11,short,7602.6,7562.72,7562.72,39.88,1993.98,50,stop_loss,put,7722.05,134.22,158.15,-0.75,23.93,1196.51
2014-08-12,2014-08-20,long,7727.05,7894.79,7894.79,167.74,8387.22,50,stop_loss,call,7640.55,116.99,256.76,0.75,139.78,6988.84
2014-08-27,2014-09-04,long,7936.05,8117.47,8117.47,181.42,9071.22,50,stop_loss,call,7850.14,116.54,269.92,0.75,153.38,7668.88
2014-09-08,2014-09-10,long,8173.9,8150.03,8150.03,-23.87,-1193.69,50,stop_loss,call,8087.4,117.59,90.77,0.75,-26.82,-1340.84
2014-09-15,2014-09-17,short,8042.0,7948.93,7948.93,93.07,4653.73,50,stop_loss,put,8152.97,123.42,200.39,-0.75,76.97,3848.38
2014-09-18,2014-09-22,long,8114.75,8136.42,8136.42,21.67,1083.36,50,stop_loss,call,8032.23,112.6,121.46,0.75,8.86,443.08
2014-09-23,2014-09-25,short,8017.55,7973.9,7973.9,43.65,2182.49,50,stop_loss,put,8121.57,115.05,147.46,-0.75,32.41,1620.3
2014-10-07,2014-10-09,short,7852.4,7839.2,7839.2,13.2,660.13,50,stop_loss,put,7969.94,131.6,136.93,-0.75,5.34,266.78
2014-10-10,2014-10-14,short,7859.95,7819.39,7819.39,40.56,2028.11,50,stop_loss,put,7976.61,130.52,159.09,-0.75,28.57,1428.56
2014-10-16,2014-10-20,short,7748.2,7747.02,7747.02,1.18,58.93,50,stop_loss,put,7879.12,147.86,142.55,-0.75,-5.31,-265.69
2014-10-21,2014-10-28,long,7927.75,8040.21,8040.21,112.46,5622.84,50,stop_loss,call,7840.0,118.79,206.74,0.75,87.94,4397.02
2014-10-29,2014-11-03,long,8090.45,8305.76,8305.76,215.31,10765.38,50,stop_loss,call,8003.23,118.36,307.88,0.75,189.52,9475.89
2014-11-12,2014-11-14,long,8383.3,8382.78,8382.78,-0.52,-26.19,50,stop_loss,call,8282.16,135.92,125.47,0.75,-10.45,-522.59
2014-11-17,2014-11-19,long,8430.75,8429.14,8429.14,-1.61,-80.67,50,stop_loss,call,8329.27,136.41,125.07,0.75,-11.34,-567.04
2014-11-21,2014-11-25,long,8477.35,8509.05,8509.05,31.7,1584.84,50,stop_loss,call,8379.56,131.91,147.84,0.75,15.93,796.48
2014-11-28,2014-12-02,long,8588.25,8597.13,8597.13,8.88,444.05,50,stop_loss,call,8496.51,124.6,122.19,0.75,-2.41,-120.37
2014-12-04,2014-12-08,long,8564.4,8562.58,8562.58,-1.82,-90.79,50,stop_loss,call,8476.39,119.98,109.42,0.75,-10.56,-528.04
2014-12-09,2014-12-11,short,8340.7,8341.95,8341.95,-1.25,-62.54,50,stop_loss,put,8449.64,120.57,114.98,-0.75,-5.59,-279.67
2014-12-12,2014-12-16,short,8224.1,8176.96,8176.96,47.14,2357.11,50,stop_loss,put,8341.51,130.95,165.35,-0.75,34.4,1719.99
2014-12-17,2014-12-19,short,8029.8,8198.43,8198.43,-168.63,-8431.29,50,stop_loss,put,8169.43,157.99,48.37,-0.75,-109.61,-5480.6
2014-12-22,2014-12-24,long,8324.0,8339.66,8339.66,15.66,782.79,50,stop_loss,call,8225.29,132.84,135.47,0.75,2.63,131.54
2014-12-29,2015-01-05,long,8246.3,8385.37,8385.37,139.07,6953.4,50,stop_loss,call,8145.78,134.97,244.09,0.75,109.12,5455.89
2015-01-06,2015-01-08,short,8127.35,8089.65,8089.65,37.7,1885.18,50,stop_loss,put,8272.59,164.62,188.61,-0.75,23.98,1199.22
2015-01-09,2015-01-13,long,8284.5,8307.6,8307.6,23.1,1155.09,50,stop_loss,call,8173.31,148.21,156.0,0.75,7.79,389.62
2015-01-15,2015-01-27,long,8494.15,8839.8,8839.8,345.65,17282.54,50,stop_loss,call,8378.63,153.83,462.55,0.75,308.72,15435.92
2015-01-30,2015-02-03,short,8808.9,8777.35,8777.35,31.55,1577.37,50,stop_loss,put,8990.28,207.23,223.66,-0.75,16.43,821.49
2015-02-04,2015-02-06,short,8723.7,8709.7,8709.7,14.0,699.94,50,stop_loss,put,8902.28,203.98,206.13,-0.75,2.15,107.51
2015-02-09,2015-02-11,short,8526.35,8495.91,8495.91,30.44,1521.91,50,stop_loss,put,8717.61,219.43,234.17,-0.75,14.74,737.13
2015-02-12,2015-02-16,long,8711.55,8795.63,8795.63,84.08,4204.18,50,stop_loss,call,8562.22,195.97,252.54,0.75,56.57,2828.62
2015-02-19,2015-02-23,long,8895.3,8873.25,8873.25,-22.05,-1102.47,50,stop_loss,call,8740.94,202.43,171.41,0.75,-31.02,-1550.82
2015-02-26,2015-03-02,short,8683.85,8866.21,8866.21,-182.36,-9118.04,50,stop_loss,put,8866.19,208.54,81.56,-0.75,-126.98,-6348.89
2015-03-03,2015-03-05,long,8996.25,9091.84,9091.84,95.59,4779.63,50,stop_loss,call,8879.27,156.28,226.52,0.75,70.24,3511.78
2015-03-09,2015-03-11,short,8756.75,8703.38,8703.38,53.37,2668.42,50,stop_loss,put,8899.39,160.69,198.62,-0.75,37.93,1896.48
2015-03-12,2015-03-16,long,8776.0,8823.2,8823.2,47.2,2360.04,50,stop_loss,call,8667.69,145.29,173.45,0.75,28.16,1408.05
2015-03-17,2015-03-19,long,8723.3,8721.01,8721.01,-2.29,-114.58,50,stop_loss,call,8612.68,148.08,135.45,0.75,-12.63,-631.4
2015-03-20,2015-03-24,short,8570.9,8566.17,8566.17,4.73,236.45,50,stop_loss,put,8697.52,141.62,139.69,-0.75,-1.93,-96.48
