Entry Date,Exit Date,Direction,Entry,Exit,SL,P&L (pts),P&L (Rs),Lot,Exit Reason,Option,Strike,Entry Prem,Exit Prem,Delta,Opt P&L (pts),Opt P&L (Rs)
2014-11-21,2014-11-25,long,8477.35,8509.05,8509.05,31.7,1584.84,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-28,2014-12-02,long,8588.25,8597.13,8597.13,8.88,444.05,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-04,2014-12-08,long,8564.4,8562.58,8562.58,-1.82,-90.79,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-09,2014-12-11,short,8340.7,8341.95,8341.95,-1.25,-62.54,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-12,2014-12-16,short,8224.1,8176.96,8176.96,47.14,2357.11,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-17,2014-12-19,short,8029.8,8190.4,8190.4,-160.6,-8029.8,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-22,2014-12-24,long,8324.0,8339.66,8339.66,15.66,782.79,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-29,2015-01-05,long,8246.3,8385.37,8385.37,139.07,6953.4,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,2015-01-08,short,8127.35,8089.65,8089.65,37.7,1885.18,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,2015-01-13,long,8284.5,8307.6,8307.6,23.1,1155.09,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,2015-01-27,long,8494.15,8839.8,8839.8,345.65,17282.54,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-30,2015-02-03,short,8808.9,8777.35,8777.35,31.55,1577.37,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,2015-02-06,short,8723.7,8709.7,8709.7,14.0,699.94,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-09,2015-02-11,short,8526.35,8495.91,8495.91,30.44,1521.91,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-12,2015-02-16,long,8711.55,8795.63,8795.63,84.08,4204.18,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-19,2015-02-23,long,8895.3,8873.25,8873.25,-22.05,-1102.47,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26,2015-03-02,short,8683.85,8857.53,8857.53,-173.68,-8683.85,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-03,2015-03-05,long,8996.25,9091.84,9091.84,95.59,4779.63,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-09,2015-03-11,short,8756.75,8703.38,8703.38,53.37,2668.42,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-12,2015-03-16,long,8776.0,8823.2,8823.2,47.2,2360.04,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-17,2015-03-19,long,8723.3,8721.01,8721.01,-2.29,-114.58,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-20,2015-03-24,short,8570.9,8566.17,8566.17,4.73,236.45,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-25,2015-03-27,short,8530.8,8350.33,8350.33,180.47,9023.71,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-30,2015-04-01,long,8492.3,8524.8,8524.8,32.5,1624.95,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-06,2015-04-09,long,8659.9,8704.31,8704.31,44.41,2220.41,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-13,2015-04-16,long,8834.0,8657.32,8657.32,-176.68,-8834.0,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-17,2015-04-21,short,8606.0,8448.02,8448.02,157.98,7899.09,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-24,2015-04-28,short,8305.25,8226.96,8226.96,78.29,3914.67,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-30,2015-05-04,short,8181.5,8345.13,8345.13,-163.63,-8181.5,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-06,2015-05-08,short,8097.0,8021.14,8021.14,75.86,3792.93,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-11,2015-05-12,long,8325.25,8158.74,8158.74,-166.51,-8325.25,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,2015-05-19,long,8262.35,8359.45,8359.45,97.1,4854.81,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-22,2015-05-27,long,8458.95,8289.77,8289.77,-169.18,-8458.95,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-29,2015-06-02,long,8433.65,8441.75,8441.75,8.1,404.93,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-03,2015-06-05,short,8135.1,8080.92,8080.92,54.18,2708.99,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-08,2015-06-10,short,8044.15,8029.17,8029.17,14.98,749.23,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-11,2015-06-15,short,7965.35,7964.12,7964.12,1.23,61.47,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17,2015-06-23,long,8091.55,8344.34,8344.34,252.79,12639.6,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,2015-07-01,short,8318.4,8323.85,8323.85,-5.45,-272.33,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-07,long,8484.9,8507.55,8507.55,22.65,1132.53,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-10,short,8363.05,8347.97,8347.97,15.08,754.04,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-13,2015-07-20,long,8459.65,8617.02,8617.02,157.37,7868.55,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-21,2015-07-23,short,8529.45,8524.15,8524.15,5.3,265.19,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-24,2015-07-28,short,8521.55,8376.6,8376.6,144.95,7247.27,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-30,2015-08-03,long,8421.8,8523.3,8523.3,101.5,5075.18,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-05,2015-08-07,long,8567.95,8580.48,8580.48,12.53,626.54,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-10,2015-08-13,short,8525.6,8362.96,8362.96,162.64,8131.78,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-14,2015-08-18,long,8518.55,8505.01,8505.01,-13.54,-677.1,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-20,2015-08-25,short,8372.75,7792.71,7792.71,580.04,29002.09,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-27,2015-08-31,long,7948.95,8067.52,8067.52,118.57,5928.71,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,2015-09-03,short,7785.85,7722.35,7722.35,63.5,3175.12,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-04,2015-09-08,short,7655.05,7568.54,7568.54,86.51,4325.61,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-09,2015-09-11,long,7818.6,7796.39,7796.39,-22.21,-1110.48,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-14,2015-09-16,long,7872.25,7856.36,7856.36,-15.89,-794.5,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-18,2015-09-22,long,7981.9,7963.94,7963.94,-17.96,-898.18,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-28,2015-09-30,short,7795.7,7714.27,7714.27,81.43,4071.32,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-05,2015-10-07,long,8119.3,8156.41,8156.41,37.11,1855.38,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-08,2015-10-14,short,8129.35,8112.87,8112.87,16.48,824.21,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-15,2015-10-20,long,8179.5,8258.2,8258.2,78.7,3935.03,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-23,2015-10-27,long,8295.45,8311.29,8311.29,15.84,792.04,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-28,2015-10-30,short,8171.2,8122.29,8122.29,48.91,2445.31,50,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-05,2015-11-10,short,7955.45,7795.02,7795.02,160.43,12032.62,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-13,2015-11-17,short,7762.25,7737.29,7737.29,24.96,1871.82,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-18,2015-11-20,short,7731.8,7886.44,7886.44,-154.64,-11597.7,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-26,2015-11-30,long,7883.8,7935.42,7935.42,51.62,3871.66,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-02,2015-12-07,short,7931.35,7799.03,7799.03,132.32,9924.21,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-08,2015-12-10,short,7701.7,7629.72,7629.72,71.98,5398.47,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-15,2015-12-17,long,7700.9,7753.27,7753.27,52.37,3927.78,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-23,2015-12-28,long,7865.95,7865.08,7865.08,-0.87,-64.98,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-30,2016-01-04,short,7896.25,7914.82,7914.82,-18.57,-1393.0,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-06,2016-01-08,short,7741.0,7579.27,7579.27,161.73,12129.76,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-11,2016-01-13,short,7563.85,7510.26,7510.26,53.59,4019.02,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-15,2016-01-19,short,7437.8,7358.41,7358.41,79.39,5954.3,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-20,2016-01-22,short,7309.3,7271.75,7271.75,37.55,2816.24,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-25,2016-01-28,long,7436.15,7455.47,7455.47,19.32,1448.72,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-29,2016-02-02,long,7563.55,7577.65,7577.65,14.1,1057.43,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03,2016-02-08,short,7361.8,7509.04,7509.04,-147.24,-11042.7,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-09,2016-02-11,short,7298.2,7199.28,7199.28,98.92,7418.77,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-15,2016-02-17,long,7162.95,7183.04,7183.04,20.09,1506.43,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-18,2016-02-22,long,7191.75,7205.17,7205.17,13.42,1006.47,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-23,2016-02-25,short,7109.55,7030.78,7030.78,78.77,5907.79,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,2016-03-04,long,7222.3,7461.5,7461.5,239.2,17939.89,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-09,2016-03-11,long,7531.8,7524.46,7524.46,-7.34,-550.58,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-15,2016-03-17,short,7460.6,7427.37,7427.37,33.23,2492.61,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-18,2016-03-22,long,7604.35,7690.41,7690.41,86.06,6454.43,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-28,2016-03-30,short,7615.1,7605.0,7605.0,10.1,757.75,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-04,2016-04-05,long,7758.8,7603.62,7603.62,-155.18,-11638.2,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-07,2016-04-11,short,7546.45,7549.28,7549.28,-2.83,-212.26,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-12,2016-04-20,long,7708.95,7896.84,7896.84,187.89,14091.61,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25,2016-04-27,short,7855.05,7846.02,7846.02,9.03,677.43,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-28,2016-05-02,short,7847.25,7812.07,7812.07,35.18,2638.78,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-03,2016-05-05,short,7747.0,7720.34,7720.34,26.66,1999.37,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-09,2016-05-11,long,7866.05,7873.21,7873.21,7.16,536.95,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-12,2016-05-18,long,7900.4,7916.28,7916.28,15.88,1190.99,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-19,2016-05-23,short,7783.4,7758.96,7758.96,24.44,1833.2,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-25,2016-05-31,long,7934.9,8175.4,8175.4,240.5,18037.51,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-02,2016-06-06,long,8218.95,8237.21,8237.21,18.26,1369.79,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-07,2016-06-09,long,8266.45,8264.03,8264.03,-2.42,-181.24,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-10,2016-06-14,short,8170.05,8088.09,8088.09,81.96,6146.87,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-15,2016-06-21,long,8206.6,8219.42,8219.42,12.82,961.37,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-23,2016-06-24,long,8270.45,8105.04,8105.04,-165.41,-12405.68,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-28,2016-07-05,long,8127.85,8373.25,8373.25,245.4,18405.36,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-11,2016-07-13,long,8467.9,8501.02,8501.02,33.12,2483.96,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-14,2016-07-18,long,8565.0,8569.02,8569.02,4.02,301.16,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,2016-07-22,long,8565.85,8559.49,8559.49,-6.36,-476.65,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-25,2016-07-27,long,8635.65,8618.97,8618.97,-16.68,-1251.35,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-28,2016-08-01,long,8666.3,8644.34,8644.34,-21.96,-1647.09,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-03,2016-08-05,short,8544.85,8543.7,8543.7,1.14,85.86,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-08,2016-08-10,long,8711.35,8702.16,8702.16,-9.19,-688.88,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-16,2016-08-19,long,8642.55,8664.63,8664.63,22.08,1655.87,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-22,2016-08-24,short,8629.15,8605.74,8605.74,23.41,1755.78,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-25,2016-08-29,short,8592.2,8573.19,8573.19,19.01,1425.58,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-30,2016-09-01,long,8744.35,8792.74,8792.74,48.39,3629.47,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,2016-09-08,long,8943.0,8941.79,8941.79,-1.21,-90.44,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-09,2016-09-14,short,8866.7,8725.5,8725.5,141.2,10590.12,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-15,2016-09-19,long,8742.55,8821.11,8821.11,78.56,5891.82,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-22,2016-09-26,long,8867.45,8858.54,8858.54,-8.91,-667.92,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-27,2016-09-29,short,8706.4,8729.26,8729.26,-22.86,-1714.46,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-03,2016-10-05,long,8738.1,8757.3,8757.3,19.2,1439.99,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-06,2016-10-10,short,8709.55,8689.79,8689.79,19.76,1481.9,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-13,2016-10-17,short,8573.35,8575.45,8575.45,-2.1,-157.47,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-18,2016-10-21,long,8677.9,8700.82,8700.82,22.92,1718.9,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-26,2016-10-28,short,8615.25,8575.9,8575.9,39.35,2951.19,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-02,2016-11-04,short,8514.0,8501.58,8501.58,12.42,931.59,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-08,2016-11-09,long,8543.55,8372.68,8372.68,-170.87,-12815.32,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-10,2016-11-11,long,8525.75,8355.24,8355.24,-170.51,-12788.62,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-15,2016-11-17,short,8108.45,8113.67,8113.67,-5.22,-391.34,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-21,2016-11-25,short,7929.1,8087.68,8087.68,-158.58,-11893.65,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28,2016-11-30,long,8126.9,8172.76,8172.76,45.86,3439.32,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-02,2016-12-06,short,8086.8,8081.02,8081.02,5.78,433.44,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-07,2016-12-09,short,8102.05,8264.09,8264.09,-162.04,-12153.07,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-12,2016-12-14,short,8170.8,8180.27,8180.27,-9.47,-710.05,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-15,2016-12-20,short,8153.6,8119.13,8119.13,34.47,2584.91,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-21,2016-12-23,short,8061.3,7988.85,7988.85,72.45,5434.11,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-26,2016-12-28,short,7908.25,7927.41,7927.41,-19.16,-1437.1,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-29,2017-01-02,long,8103.6,8172.41,8172.41,68.81,5160.67,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05,2017-01-09,long,8273.8,8281.93,8281.93,8.13,609.69,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10,2017-01-13,long,8288.6,8391.95,8391.95,103.35,7751.17,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20,2017-01-24,short,8349.35,8352.18,8352.18,-2.83,-212.41,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-25,2017-01-30,long,8602.75,8646.68,8646.68,43.93,3294.91,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-31,2017-02-02,short,8561.3,8563.11,8563.11,-1.81,-135.95,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-06,2017-02-08,long,8801.05,8782.87,8782.87,-18.18,-1363.34,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-15,2017-02-17,short,8724.7,8745.76,8745.76,-21.06,-1579.37,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-21,2017-02-23,long,8907.85,8933.87,8933.87,26.02,1951.36,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,2017-03-01,short,8896.7,8894.2,8894.2,2.5,187.33,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-06,2017-03-08,long,8963.45,8950.92,8950.92,-12.53,-940.06,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-14,2017-03-20,long,9087.0,9190.75,9190.75,103.75,7780.89,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,2017-03-28,short,9030.45,9051.72,9051.72,-21.27,-1595.56,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-29,2017-03-31,long,9143.8,9155.6,9155.6,11.8,885.09,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-03,2017-04-06,long,9237.85,9246.08,9246.08,8.23,617.18,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-07,2017-04-11,short,9198.3,9202.37,9202.37,-4.07,-305.58,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-13,2017-04-18,short,9150.8,9147.61,9147.61,3.19,239.18,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-20,2017-04-24,long,9136.4,9156.1,9156.1,19.7,1477.43,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-25,2017-04-27,long,9306.6,9338.9,9338.9,32.3,2422.45,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-28,2017-05-03,short,9304.05,9297.71,9297.71,6.34,475.48,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04,2017-05-08,long,9359.9,9348.97,9348.97,-10.93,-819.91,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-10,2017-05-12,long,9407.3,9422.3,9422.3,15.0,1124.9,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-15,2017-05-17,long,9445.4,9488.65,9488.65,43.25,3243.62,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-18,2017-05-22,short,9429.45,9418.92,9418.92,10.53,789.6,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-23,2017-05-25,short,9386.15,9369.68,9369.68,16.48,1235.63,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-26,2017-05-30,long,9595.1,9608.84,9608.84,13.74,1030.29,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-02,2017-06-06,long,9653.5,9658.14,9658.14,4.64,347.89,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-15,2017-06-19,short,9578.05,9594.2,9594.2,-16.15,-1211.0,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21,2017-06-23,short,9633.6,9646.6,9646.6,-13.0,-975.27,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-27,2017-06-29,short,9511.4,9502.77,9502.77,8.63,647.08,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-03,2017-07-05,long,9615.0,9621.7,9621.7,6.7,502.38,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-06,2017-07-10,long,9674.55,9655.2,9655.2,-19.35,-1451.44,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-11,2017-07-14,long,9786.05,9867.56,9867.56,81.51,6113.13,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-17,2017-07-21,long,9915.95,9892.78,9892.78,-23.17,-1737.6,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-24,2017-07-26,long,9966.4,9981.27,9981.27,14.87,1114.91,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-31,2017-08-02,long,10077.1,10098.21,10098.21,21.11,1583.57,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-03,2017-08-07,short,10013.65,10018.31,10018.31,-4.66,-349.82,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-08,2017-08-14,short,9978.55,9714.61,9714.61,263.94,19795.75,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-16,2017-08-18,long,9897.3,9917.96,9917.96,20.66,1549.25,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-21,2017-08-23,short,9754.35,9781.86,9781.86,-27.51,-2063.08,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-28,2017-09-04,long,9912.8,9953.5,9953.5,40.7,3052.5,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-11,2017-09-13,long,10006.05,10067.26,10067.26,61.21,4590.55,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-18,2017-09-20,long,10153.1,10148.41,10148.41,-4.69,-351.47,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-21,2017-09-26,short,10121.9,9845.5,9845.5,276.4,20730.18,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-27,2017-09-29,short,9735.75,9716.61,9716.61,19.14,1435.32,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-03,2017-10-05,long,9859.5,9908.48,9908.48,48.98,3673.87,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-06,2017-10-11,long,9979.7,10003.9,10003.9,24.2,1814.84,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-12,2017-10-18,long,10096.4,10221.09,10221.09,124.69,9352.03,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-19,2017-10-24,short,10146.55,10154.87,10154.87,-8.32,-624.28,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-25,2017-10-27,long,10295.35,10324.58,10324.58,29.23,2192.54,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-31,2017-11-09,short,10335.3,10316.36,10316.36,18.94,1420.75,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-13,2017-11-16,short,10224.95,10124.28,10124.28,100.67,7550.11,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-17,2017-11-22,long,10283.6,10327.62,10327.62,44.02,3301.84,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-24,2017-11-28,long,10389.7,10375.93,10375.93,-13.77,-1032.84,75,stop_loss,,0.0,0.0,0.0,0.0,0.0,0.0
